date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,has_shootout,shootout_winner,goalscorers_rows,penalty_goals_count,own_goals_count,fixture_id,league_id,season,source
2023-03-25,United Arab Emirates,Tajikistan,0.0,0.0,Friendlies,,,,False,,0,0,0,1012361,10,2023,api_football
2023-03-25,Syria,Thailand,3.0,1.0,Friendlies,,,,False,,0,0,0,1012332,10,2023,api_football
2023-03-25,Bahrain,Palestine,1.0,2.0,Friendlies,,,,False,,0,0,0,1012372,10,2023,api_football
2023-03-25,Germany,Peru,2.0,0.0,Friendlies,,,,False,,0,0,0,1012333,10,2023,api_football
2023-03-25,Morocco,Brazil,2.0,1.0,Friendlies,,,,False,,0,0,0,1012334,10,2023,api_football
2023-03-26,New Zealand,China,2.0,1.0,Friendlies,,,,False,,0,0,0,1012335,10,2023,api_football
2023-03-26,Fiji,Solomon Islands,0.0,2.0,Friendlies,,,,False,,0,0,0,1014509,10,2023,api_football
2023-03-26,Mação,Singapore,0.0,1.0,Friendlies,,,,False,,0,0,0,1016625,10,2023,api_football
2023-03-26,Russia,Iraq,2.0,0.0,Friendlies,,,,False,,0,0,0,1013397,10,2023,api_football
2023-03-27,FYR Macedonia,Faroe Islands,1.0,0.0,Friendlies,,,,False,,0,0,0,991103,10,2023,api_football
2023-03-27,Greece,Lithuania,0.0,0.0,Friendlies,,,,False,,0,0,0,988668,10,2023,api_football
2023-03-27,Lebanon,Oman,0.0,2.0,Friendlies,,,,False,,0,0,0,1012374,10,2023,api_football
2023-03-28,Chile,Paraguay,3.0,2.0,Friendlies,,,,False,,0,0,0,1012340,10,2023,api_football
2023-03-28,Australia,Ecuador,1.0,2.0,Friendlies,,,,False,,0,0,0,1012341,10,2023,api_football
2023-03-28,Bangladesh,Seychelles,0.0,1.0,Friendlies,,,,False,,0,0,0,1017025,10,2023,api_football
2023-03-28,Japan,Colombia,1.0,2.0,Friendlies,,,,False,,0,0,0,1012342,10,2023,api_football
2023-03-28,South Korea,Uruguay,1.0,2.0,Friendlies,,,,False,,0,0,0,1012337,10,2023,api_football
2023-03-28,Nepal,Bhutan,1.0,1.0,Friendlies,,,,False,,0,0,0,1012378,10,2023,api_football
2023-03-28,India,Kyrgyzstan,2.0,0.0,Friendlies,,,,False,,0,0,0,1012363,10,2023,api_football
2023-03-28,Indonesia,Burundi,2.0,2.0,Friendlies,,,,False,,0,0,0,1014505,10,2023,api_football
2023-03-28,Malaysia,Hong Kong,2.0,0.0,Friendlies,,,,False,,0,0,0,1012377,10,2023,api_football
2023-03-28,Armenia,Cyprus,2.0,2.0,Friendlies,,,,False,,0,0,0,984807,10,2023,api_football
2023-03-28,Iran,Kenya,2.0,1.0,Friendlies,,,,False,,0,0,0,1015106,10,2023,api_football
2023-03-28,United Arab Emirates,Thailand,2.0,0.0,Friendlies,,,,False,,0,0,0,1012338,10,2023,api_football
2023-03-28,Uzbekistan,Venezuela,1.0,1.0,Friendlies,,,,False,,0,0,0,1012343,10,2023,api_football
2023-03-28,Bahrain,Palestine,1.0,0.0,Friendlies,,,,False,,0,0,0,1012375,10,2023,api_football
2023-03-28,Jordan,Philippines,4.0,0.0,Friendlies,,,,False,,0,0,0,1014510,10,2023,api_football
2023-03-28,Germany,Belgium,2.0,3.0,Friendlies,,,,False,,0,0,0,1012344,10,2023,api_football
2023-03-28,Saudi Arabia,Bolivia,1.0,2.0,Friendlies,,,,False,,0,0,0,1012345,10,2023,api_football
2023-03-28,Kuwait,Tajikistan,2.0,1.0,Friendlies,,,,False,,0,0,0,1012376,10,2023,api_football
2023-03-28,Morocco,Peru,0.0,0.0,Friendlies,,,,False,,0,0,0,1012346,10,2023,api_football
2023-03-28,Argentina,Curaçao,7.0,0.0,Friendlies,,,,False,,0,0,0,1012339,10,2023,api_football
2023-03-31,Nepal,Laos,2.0,1.0,Friendlies,,,,False,,0,0,0,1019897,10,2023,api_football
2023-04-20,United States,Mexico,1.0,1.0,Friendlies,,,,False,,0,0,0,1015107,10,2023,api_football
2023-06-08,Mexico,Guatemala,2.0,0.0,Friendlies,,,,False,,0,0,0,1028629,10,2023,api_football
2023-06-09,Slovakia U18,Czech Republic U18,2.0,3.0,Friendlies,,,,False,,0,0,0,1035620,10,2023,api_football
2023-06-09,Norway U18,England U18,2.0,2.0,Friendlies,,,,False,,0,0,0,1035621,10,2023,api_football
2023-06-09,Lebanon,Vanuatu,3.0,1.0,Friendlies,,,,False,,0,0,0,1035557,10,2023,api_football
2023-06-09,India,Mongolia,2.0,0.0,Friendlies,,,,False,,0,0,0,1035558,10,2023,api_football
2023-06-09,Portugal U18,Australia U18,4.0,2.0,Friendlies,,,,False,,0,0,0,1035622,10,2023,api_football
2023-06-09,Luxembourg,Malta,0.0,1.0,Friendlies,,,,False,,0,0,0,1020352,10,2023,api_football
2023-06-11,Panama,Nicaragua,3.0,2.0,Friendlies,,,,False,,0,0,0,1028632,10,2023,api_football
2023-06-11,Mexico,Cameroon,2.0,2.0,Friendlies,,,,False,,0,0,0,1028633,10,2023,api_football
2023-06-11,England U18,Australia U18,3.0,2.0,Friendlies,,,,False,,0,0,0,1035623,10,2023,api_football
2023-06-11,Mauritius,Pakistan,3.0,0.0,Friendlies,,,,False,,0,0,0,1028667,10,2023,api_football
2023-06-11,Uzbekistan U23,Kyrgyz Republic U23,1.0,0.0,Friendlies,,,,False,,0,0,0,1035559,10,2023,api_football
2023-06-11,Portugal U18,Norway U18,5.0,0.0,Friendlies,,,,False,,0,0,0,1035624,10,2023,api_football
2023-06-11,Trinidad and Tobago,Guatemala,1.0,0.0,Friendlies,,,,False,,0,0,0,1035560,10,2023,api_football
2023-06-11,Chile,Cuba,3.0,0.0,Friendlies,,,,False,,0,0,0,1028631,10,2023,api_football
2023-06-12,Kuwait,Zambia,3.0,0.0,Friendlies,,,,False,,0,0,0,1034553,10,2023,api_football
2023-06-12,Mongolia,Lebanon,0.0,0.0,Friendlies,,,,False,,0,0,0,1035561,10,2023,api_football
2023-06-12,India,Vanuatu,1.0,0.0,Friendlies,,,,False,,0,0,0,1035562,10,2023,api_football
2023-06-12,Oman U23,Lebanon U23,1.0,0.0,Friendlies,,,,False,,0,0,0,1035563,10,2023,api_football
2023-06-12,Germany,Ukraine,3.0,3.0,Friendlies,,,,False,,0,0,0,1028635,10,2023,api_football
2023-06-12,Palestine U23,Syria U23,1.0,0.0,Friendlies,,,,False,,0,0,0,1035564,10,2023,api_football
2023-06-12,Iraq U23,Jordan U23,2.0,2.0,Friendlies,,,,False,,0,0,0,1035565,10,2023,api_football
2023-06-12,Morocco,Cape Verde,0.0,0.0,Friendlies,,,,False,,0,0,0,1028636,10,2023,api_football
2023-06-12,Trinidad and Tobago,Guatemala,1.0,0.0,Friendlies,,,,False,,0,0,0,1028664,10,2023,api_football
2023-06-13,Australia U18,Norway U18,2.0,1.0,Friendlies,,,,False,,0,0,0,1035625,10,2023,api_football
2023-06-13,Slovenia U18,Poland U18,1.0,0.0,Friendlies,,,,False,,0,0,0,1035626,10,2023,api_football
2023-06-13,Poland U16,Norway U16,3.0,1.0,Friendlies,,,,False,,0,0,0,1035627,10,2023,api_football
2023-06-13,Portugal U18,England U18,0.0,0.0,Friendlies,,,,False,,0,0,0,1035629,10,2023,api_football
2023-06-13,Curaçao,Puerto Rico,0.0,0.0,Friendlies,,,,False,,0,0,0,1035567,10,2023,api_football
2023-06-13,Puerto Rico,Curaçao,0.0,0.0,Friendlies,,,,False,,0,0,0,1034555,10,2023,api_football
2023-06-14,Mozambique,Malawi,1.0,1.0,Friendlies,,,,False,,0,0,0,1034556,10,2023,api_football
2023-06-14,Romania U17,Austria U17,3.0,0.0,Friendlies,,,,False,,0,0,0,1035568,10,2023,api_football
2023-06-14,Latvia U19,Lithuania U19,3.0,0.0,Friendlies,,,,False,,0,0,0,1035569,10,2023,api_football
2023-06-14,Kenya,Pakistan,1.0,0.0,Friendlies,,,,False,,0,0,0,1028637,10,2023,api_football
2023-06-14,Pakistan,Kenya,0.0,1.0,Friendlies,,,,False,,0,0,0,1035570,10,2023,api_football
2023-06-14,Indonesia,Palestine,0.0,0.0,Friendlies,,,,False,,0,0,0,1016623,10,2023,api_football
2023-06-14,Netherlands U21,Japan U22,0.0,0.0,Friendlies,,,,False,,0,0,0,1035630,10,2023,api_football
2023-06-14,Malaysia,Solomon Islands,4.0,1.0,Friendlies,,,,False,,0,0,0,1028668,10,2023,api_football
2023-06-14,Togo,Lesotho,2.0,0.0,Friendlies,,,,False,,0,0,0,1034557,10,2023,api_football
2023-06-14,Mauritius,Djibouti,1.0,3.0,Friendlies,,,,False,,0,0,0,1035571,10,2023,api_football
2023-06-14,Djibouti,Mauritius,3.0,1.0,Friendlies,,,,False,,0,0,0,1028671,10,2023,api_football
2023-06-14,UAE U23,Jordan U23,1.0,2.0,Friendlies,,,,False,,0,0,0,1035572,10,2023,api_football
2023-06-14,DR Congo,Uganda,1.0,0.0,Friendlies,,,,False,,0,0,0,1034558,10,2023,api_football
2023-06-14,Finland U19,Estonia U19,2.0,1.0,Friendlies,,,,False,,0,0,0,1035573,10,2023,api_football
2023-06-14,Albania U19,Kosovo U19,1.0,0.0,Friendlies,,,,False,,0,0,0,1035574,10,2023,api_football
2023-06-14,Iran U23,Syria U23,3.0,1.0,Friendlies,,,,False,,0,0,0,1035575,10,2023,api_football
2023-06-14,Yemen U23,Oman U23,0.0,3.0,Friendlies,,,,False,,0,0,0,1035576,10,2023,api_football
2023-06-14,Uruguay,Nicaragua,4.0,1.0,Friendlies,,,,False,,0,0,0,1028640,10,2023,api_football
2023-06-15,Poland U16,Norway U16,2.0,1.0,Friendlies,,,,False,,0,0,0,1035631,10,2023,api_football
2023-06-15,China PR U23,Korea Republic U23,1.0,3.0,Friendlies,,,,False,,0,0,0,1035577,10,2023,api_football
2023-06-15,Japan,El Salvador,6.0,0.0,Friendlies,,,,False,,0,0,0,1028641,10,2023,api_football
2023-06-15,Philippines,Nepal,1.0,0.0,Friendlies,,,,False,,0,0,0,1029582,10,2023,api_football
2023-06-15,Vanuatu,Mongolia,1.0,0.0,Friendlies,,,,False,,0,0,0,1035578,10,2023,api_football
2023-06-15,Argentina,Australia,2.0,0.0,Friendlies,,,,False,,0,0,0,1028642,10,2023,api_football
2023-06-15,Cambodia,Bangladesh,0.0,1.0,Friendlies,,,,False,,0,0,0,1028669,10,2023,api_football
2023-06-15,Vietnam,Hong Kong,1.0,0.0,Friendlies,,,,False,,0,0,0,1028670,10,2023,api_football
2023-06-15,Tajikistan U23,Hong Kong U23,1.0,1.0,Friendlies,,,,False,,0,0,0,1035579,10,2023,api_football
2023-06-15,India,Lebanon,0.0,0.0,Friendlies,,,,False,,0,0,0,1035580,10,2023,api_football
2023-06-15,Belarus U21,Russia U20,5.0,1.0,Friendlies,,,,False,,0,0,0,1035632,10,2023,api_football
2023-06-15,Bulgaria U18,Austria U18,1.0,0.0,Friendlies,,,,False,,0,0,0,1035633,10,2023,api_football
2023-06-15,North Macedonia U21,Armenia U21,1.0,1.0,Friendlies,,,,False,,0,0,0,1035581,10,2023,api_football
2023-06-15,Egypt U23,Ghana U23,1.0,1.0,Friendlies,,,,False,,0,0,0,1035582,10,2023,api_football
2023-06-15,Bulgaria U21,Montenegro U21,1.0,0.0,Friendlies,,,,False,,0,0,0,1035585,10,2023,api_football
2023-06-15,Poland U21,Finland U21,1.0,1.0,Friendlies,,,,False,,0,0,0,1035584,10,2023,api_football
2023-06-15,Slovakia U21,Hungary U21,0.0,1.0,Friendlies,,,,False,,0,0,0,1035583,10,2023,api_football
2023-06-15,Jamaica,Qatar,1.0,2.0,Friendlies,,,,False,,0,0,0,1028639,10,2023,api_football
2023-06-15,Georgia U21,Cyprus U21,2.0,0.0,Friendlies,,,,False,,0,0,0,1035587,10,2023,api_football
2023-06-15,Scotland U21,Norway U21,0.0,0.0,Friendlies,,,,False,,0,0,0,1035586,10,2023,api_football
2023-06-15,Kuwait,Sudan,2.0,1.0,Friendlies,,,,False,,0,0,0,1035588,10,2023,api_football
2023-06-15,Wales U18,Norway U19,0.0,1.0,Friendlies,,,,False,,0,0,0,1035635,10,2023,api_football
2023-06-15,Israel U21,Belgium U21,0.0,2.0,Friendlies,,,,False,,0,0,0,1035589,10,2023,api_football
2023-06-16,Venezuela,Honduras,1.0,0.0,Friendlies,,,,False,,0,0,0,1028638,10,2023,api_football
2023-06-16,Costa Rica,Guatemala,0.0,1.0,Friendlies,,,,False,,0,0,0,1028644,10,2023,api_football
2023-06-16,Romania U17,Austria U17,2.0,2.0,Friendlies,,,,False,,0,0,0,1035590,10,2023,api_football
2023-06-16,Albania U19,Kosovo U19,0.0,0.0,Friendlies,,,,False,,0,0,0,1035636,10,2023,api_football
2023-06-16,Estonia U19,Latvia U19,6.0,2.0,Friendlies,,,,False,,0,0,0,1035591,10,2023,api_football
2023-06-16,China,Myanmar,4.0,0.0,Friendlies,,,,False,,0,0,0,1028643,10,2023,api_football
2023-06-16,China U22,Uzbekistan U23,1.0,3.0,Friendlies,,,,False,,0,0,0,1035637,10,2023,api_football
2023-06-16,South Korea,Peru,0.0,1.0,Friendlies,,,,False,,0,0,0,1028645,10,2023,api_football
2023-06-16,Chinese Taipei,Thailand,2.0,2.0,Friendlies,,,,False,,0,0,0,1021904,10,2023,api_football
2023-06-16,Singapore,Papua New Guinea,2.0,2.0,Friendlies,,,,False,,0,0,0,1029484,10,2023,api_football
2023-06-16,Azerbaijan U19,Georgia U19,2.0,1.0,Friendlies,,,,False,,0,0,0,1035592,10,2023,api_football
2023-06-16,Bulgaria U16,Austria U16,0.0,3.0,Friendlies,,,,False,,0,0,0,1035638,10,2023,api_football
2023-06-16,Romania U18,North Macedonia U18,1.0,1.0,Friendlies,,,,False,,0,0,0,1035639,10,2023,api_football
2023-06-16,Lebanon U23,Yemen U23,1.0,2.0,Friendlies,,,,False,,0,0,0,1035593,10,2023,api_football
2023-06-16,Finland U19,Lithuania U19,3.0,2.0,Friendlies,,,,False,,0,0,0,1035594,10,2023,api_football
2023-06-16,Austria U21,Iceland U21,3.0,1.0,Friendlies,,,,False,,0,0,0,1035595,10,2023,api_football
2023-06-16,Germany U21,Switzerland U21,3.0,1.0,Friendlies,,,,False,,0,0,0,1035596,10,2023,api_football
2023-06-16,Ukraine U21,Republic of Ireland U21,2.0,2.0,Friendlies,,,,False,,0,0,0,1035597,10,2023,api_football
2023-06-16,France U21,Mexico U20,1.0,0.0,Friendlies,,,,False,,0,0,0,1035598,10,2023,api_football
2023-06-16,Palestine U23,Iran U23,1.0,1.0,Friendlies,,,,False,,0,0,0,1035599,10,2023,api_football
2023-06-16,Sweden,New Zealand,4.0,1.0,Friendlies,,,,False,,0,0,0,1012347,10,2023,api_football
2023-06-16,Serbia,Jordan,3.0,2.0,Friendlies,,,,False,,0,0,0,1028646,10,2023,api_football
2023-06-16,Poland,Germany,1.0,0.0,Friendlies,,,,False,,0,0,0,1028647,10,2023,api_football
2023-06-16,Iraq U23,UAE U23,3.0,0.0,Friendlies,,,,False,,0,0,0,1035600,10,2023,api_football
2023-06-16,Colombia,Iraq,1.0,0.0,Friendlies,,,,False,,0,0,0,1028648,10,2023,api_football
2023-06-17,Chile,Dominican Republic,5.0,0.0,Friendlies,,,,False,,0,0,0,1028649,10,2023,api_football
2023-06-17,Djibouti,Pakistan,3.0,1.0,Friendlies,,,,False,,0,0,0,1035602,10,2023,api_football
2023-06-17,Pakistan,Djibouti,1.0,3.0,Friendlies,,,,False,,0,0,0,1028672,10,2023,api_football
2023-06-17,Turkey U21,Azerbaijan U21,1.0,0.0,Friendlies,,,,False,,0,0,0,1035603,10,2023,api_football
2023-06-17,Brazil,Guinea,4.0,1.0,Friendlies,,,,False,,0,0,0,1028928,10,2023,api_football
2023-06-17,Ecuador,Bolivia,1.0,0.0,Friendlies,,,,False,,0,0,0,1028651,10,2023,api_football
2023-06-18,Lithuania U18,Estonia U18,2.0,1.0,Friendlies,,,,False,,0,0,0,1037604,10,2023,api_football
2023-06-18,Bulgaria U18,Austria U18,0.0,1.0,Friendlies,,,,False,,0,0,0,1035660,10,2023,api_football
2023-06-18,Scotland U21,Norway U21,1.0,1.0,Friendlies,,,,False,,0,0,0,1035605,10,2023,api_football
2023-06-18,Latvia U18,Finland U18,2.0,2.0,Friendlies,,,,False,,0,0,0,1035640,10,2023,api_football
2023-06-18,Mauritius,Kenya,1.0,0.0,Friendlies,,,,False,,0,0,0,1028652,10,2023,api_football
2023-06-18,Singapore,Solomon Islands,1.0,1.0,Friendlies,,,,False,,0,0,0,1029485,10,2023,api_football
2023-06-18,India,Lebanon,2.0,0.0,Friendlies,,,,False,,0,0,0,1035661,10,2023,api_football
2023-06-18,Belarus U19,Georgia U19,2.0,0.0,Friendlies,,,,False,,0,0,0,1035607,10,2023,api_football
2023-06-18,Romania U18,North Macedonia U18,3.0,0.0,Friendlies,,,,False,,0,0,0,1035641,10,2023,api_football
2023-06-18,Wales U18,Norway U19,2.0,2.0,Friendlies,,,,False,,0,0,0,1035642,10,2023,api_football
2023-06-18,Paraguay,Nicaragua,2.0,0.0,Friendlies,,,,False,,0,0,0,1028650,10,2023,api_football
2023-06-18,Iran U23,Jordan U23,0.0,0.0,Friendlies,,,,False,,0,0,0,1036535,10,2023,api_football
2023-06-18,Torpedo Zhodino,Russia U21,1.0,0.0,Friendlies,,,,False,,0,0,0,1035608,10,2023,api_football
2023-06-18,Egypt,South Sudan,3.0,0.0,Friendlies,,,,False,,0,0,0,1031231,10,2023,api_football
2023-06-18,Iraq U23,Oman U23,1.0,0.0,Friendlies,,,,False,,0,0,0,1036536,10,2023,api_football
2023-06-18,Venezuela,Guatemala,1.0,0.0,Friendlies,,,,False,,0,0,0,1028653,10,2023,api_football
2023-06-19,Mação,Myanmar,0.0,2.0,Friendlies,,,,False,,0,0,0,1028673,10,2023,api_football
2023-06-19,China U22,Uzbekistan U23,1.0,2.0,Friendlies,,,,False,,0,0,0,1035644,10,2023,api_football
2023-06-19,Philippines,Chinese Taipei,2.0,3.0,Friendlies,,,,False,,0,0,0,1029583,10,2023,api_football
2023-06-19,China PR U23,Korea Republic U23,1.0,0.0,Friendlies,,,,False,,0,0,0,1035611,10,2023,api_football
2023-06-19,Jamaica,Jordan,1.0,2.0,Friendlies,,,,False,,0,0,0,1028665,10,2023,api_football
2023-06-19,Hong Kong,Thailand,0.0,1.0,Friendlies,,,,False,,0,0,0,1021697,10,2023,api_football
2023-06-19,Indonesia,Argentina,0.0,2.0,Friendlies,,,,False,,0,0,0,1028654,10,2023,api_football
2023-06-19,Tajikistan U23,Hong Kong U23,2.0,1.0,Friendlies,,,,False,,0,0,0,1035610,10,2023,api_football
2023-06-19,Republic of Ireland U21,Kuwait U22,3.0,0.0,Friendlies,,,,False,,0,0,0,1035645,10,2023,api_football
2023-06-19,Hungary U21,Iceland U21,0.0,1.0,Friendlies,,,,False,,0,0,0,1035612,10,2023,api_football
2023-06-19,Montenegro U21,Poland U21,1.0,2.0,Friendlies,,,,False,,0,0,0,1035613,10,2023,api_football
2023-06-20,Japan,Peru,4.0,1.0,Friendlies,,,,False,,0,0,0,1028656,10,2023,api_football
2023-06-20,South Korea,El Salvador,1.0,1.0,Friendlies,,,,False,,0,0,0,1028657,10,2023,api_football
2023-06-20,China,Palestine,2.0,0.0,Friendlies,,,,False,,0,0,0,1019895,10,2023,api_football
2023-06-20,Vietnam,Syria,1.0,0.0,Friendlies,,,,False,,0,0,0,1029584,10,2023,api_football
2023-06-20,Malaysia,Papua New Guinea,10.0,0.0,Friendlies,,,,False,,0,0,0,1029903,10,2023,api_football
2023-06-20,Slovenia U21,Finland U21,1.0,0.0,Friendlies,,,,False,,0,0,0,1035616,10,2023,api_football
2023-06-20,Azerbaijan U21,Kyrgyzstan U21,1.0,1.0,Friendlies,,,,False,,0,0,0,1036565,10,2023,api_football
2023-06-20,Slovakia U21,Austria U21,1.0,1.0,Friendlies,,,,False,,0,0,0,1035617,10,2023,api_football
2023-06-20,Montenegro,Czech Republic,1.0,4.0,Friendlies,,,,False,,0,0,0,994031,10,2023,api_football
2023-06-20,Malta U21,North Macedonia U21,0.0,4.0,Friendlies,,,,False,,0,0,0,1035615,10,2023,api_football
2023-06-20,Bulgaria U21,Albania U21,1.0,3.0,Friendlies,,,,False,,0,0,0,1035614,10,2023,api_football
2023-06-20,Turkey U21,Bosnia-Herzegovina U21,4.0,1.0,Friendlies,,,,False,,0,0,0,1035618,10,2023,api_football
2023-06-20,Iraq U23,Iran U23,1.0,1.0,Friendlies,,,,False,,0,0,0,1036566,10,2023,api_football
2023-06-20,Germany,Colombia,0.0,2.0,Friendlies,,,,False,,0,0,0,1028658,10,2023,api_football
2023-06-20,Brazil,Senegal,2.0,4.0,Friendlies,,,,False,,0,0,0,1028929,10,2023,api_football
2023-06-20,Algeria,Tunisia,1.0,1.0,Friendlies,,,,False,,0,0,0,1031232,10,2023,api_football
2023-06-20,Uruguay,Cuba,2.0,0.0,Friendlies,,,,False,,0,0,0,1028659,10,2023,api_football
2023-06-21,Bolivia,Chile,0.0,0.0,Friendlies,,,,False,,0,0,0,1028661,10,2023,api_football
2023-06-21,Costa Rica,Ecuador,1.0,3.0,Friendlies,,,,False,,0,0,0,1035619,10,2023,api_football
2023-06-21,Ecuador,Costa Rica,3.0,1.0,Friendlies,,,,False,,0,0,0,1028660,10,2023,api_football
2023-06-28,Finland U17,Latvia U17,4.0,1.0,Friendlies,,,,False,,0,0,0,1037605,10,2023,api_football
2023-06-28,Lithuania U17,Estonia U17,2.0,4.0,Friendlies,,,,False,,0,0,0,1037606,10,2023,api_football
2023-06-30,Latvia U17,Estonia U17,3.0,3.0,Friendlies,,,,False,,0,0,0,1037941,10,2023,api_football
2023-06-30,Lithuania U17,Finland U17,1.0,3.0,Friendlies,,,,False,,0,0,0,1037942,10,2023,api_football
2023-07-02,Finland U17,Estonia U17,4.0,0.0,Friendlies,,,,False,,0,0,0,1041985,10,2023,api_football
2023-07-02,Latvia U17,Lithuania U17,0.0,2.0,Friendlies,,,,False,,0,0,0,1041986,10,2023,api_football
2023-08-02,Ethiopia,Guyana,2.0,0.0,Friendlies,,,,False,,0,0,0,1028666,10,2023,api_football
2023-08-27,Bolivia,Panama,1.0,2.0,Friendlies,,,,False,,0,0,0,1104374,10,2023,api_football
2023-08-29,Tahiti,Cook Islands,9.0,1.0,Friendlies,,,,False,,0,0,0,1125027,10,2023,api_football
2023-09-01,Tahiti,Cook Islands,3.0,0.0,Friendlies,,,,False,,0,0,0,1125028,10,2023,api_football
2023-09-03,Bangladesh,Afghanistan,0.0,0.0,Friendlies,,,,False,,0,0,0,1121900,10,2023,api_football
2023-09-03,Guatemala,Honduras,0.0,0.0,Friendlies,,,,False,,0,0,0,1102881,10,2023,api_football
2023-09-06,Malaysia,Syria,2.0,2.0,Friendlies,,,,False,,0,0,0,1102884,10,2023,api_football
2023-09-06,Mação,Bhutan,0.0,1.0,Friendlies,,,,False,,0,0,0,1116901,10,2023,api_football
2023-09-06,Oman,Palestine,2.0,1.0,Friendlies,,,,False,,0,0,0,1102885,10,2023,api_football
2023-09-06,Malta,Gibraltar,1.0,0.0,Friendlies,,,,False,,0,0,0,1115902,10,2023,api_football
2023-09-07,Bangladesh,Afghanistan,1.0,1.0,Friendlies,,,,False,,0,0,0,1102886,10,2023,api_football
2023-09-07,Cambodia,Hong Kong,1.0,1.0,Friendlies,,,,False,,0,0,0,1115485,10,2023,api_football
2023-09-07,Bahrain,Kuwait,1.0,3.0,Friendlies,,,,False,,0,0,0,1119710,10,2023,api_football
2023-09-07,Qatar,Kenya,1.0,2.0,Friendlies,,,,False,,0,0,0,1124141,10,2023,api_football
2023-09-07,Bulgaria,Iran,0.0,1.0,Friendlies,,,,False,,0,0,0,1087029,10,2023,api_football
2023-09-07,Norway,Jordan,6.0,0.0,Friendlies,,,,False,,0,0,0,1012348,10,2023,api_football
2023-09-07,Austria,Moldova,1.0,1.0,Friendlies,,,,False,,0,0,0,1068052,10,2023,api_football
2023-09-07,Wales,South Korea,0.0,0.0,Friendlies,,,,False,,0,0,0,1028949,10,2023,api_football
2023-09-08,Myanmar,Nepal,0.0,0.0,Friendlies,,,,False,,0,0,0,1115486,10,2023,api_football
2023-09-08,Chinese Taipei,Philippines,1.0,1.0,Friendlies,,,,False,,0,0,0,1081947,10,2023,api_football
2023-09-08,Singapore,Tajikistan,0.0,2.0,Friendlies,,,,False,,0,0,0,1068054,10,2023,api_football
2023-09-08,Indonesia,Turkmenistan,2.0,0.0,Friendlies,,,,False,,0,0,0,1131720,10,2023,api_football
2023-09-08,Saudi Arabia,Costa Rica,1.0,3.0,Friendlies,,,,False,,0,0,0,1119707,10,2023,api_football
2023-09-09,China,Malaysia,1.0,1.0,Friendlies,,,,False,,0,0,0,1102882,10,2023,api_football
2023-09-09,South Africa,Namibia,0.0,0.0,Friendlies,,,,False,,0,0,0,1119525,10,2023,api_football
2023-09-09,Germany,Japan,1.0,4.0,Friendlies,,,,False,,0,0,0,1029480,10,2023,api_football
2023-09-09,United States,Uzbekistan,3.0,0.0,Friendlies,,,,False,,0,0,0,1045877,10,2023,api_football
2023-09-10,Mexico,Australia,2.0,2.0,Friendlies,,,,False,,0,0,0,1081943,10,2023,api_football
2023-09-10,Hungary,Czech Republic,1.0,1.0,Friendlies,,,,False,,0,0,0,995738,10,2023,api_football
2023-09-11,Myanmar,Nepal,1.0,0.0,Friendlies,,,,False,,0,0,0,1115487,10,2023,api_football
2023-09-11,Cambodia,Mação,4.0,0.0,Friendlies,,,,False,,0,0,0,1115488,10,2023,api_football
2023-09-11,Hong Kong,Brunei,10.0,0.0,Friendlies,,,,False,,0,0,0,1100659,10,2023,api_football
2023-09-11,Vietnam,Palestine,2.0,0.0,Friendlies,,,,False,,0,0,0,1102887,10,2023,api_football
2023-09-11,Kyrgyzstan,Kuwait,3.0,1.0,Friendlies,,,,False,,0,0,0,1119711,10,2023,api_football
2023-09-12,Philippines,Afghanistan,2.0,1.0,Friendlies,,,,False,,0,0,0,1102888,10,2023,api_football
2023-09-12,Singapore,Chinese Taipei,3.0,1.0,Friendlies,,,,False,,0,0,0,1068055,10,2023,api_football
2023-09-12,China,Syria,0.0,1.0,Friendlies,,,,False,,0,0,0,1102883,10,2023,api_football
2023-09-12,Japan,Turkey,4.0,2.0,Friendlies,,,,False,,0,0,0,1043743,10,2023,api_football
2023-09-12,Kenya,South Sudan,0.0,1.0,Friendlies,,,,False,,0,0,0,1124142,10,2023,api_football
2023-09-12,Costa Rica,United Arab Emirates,1.0,4.0,Friendlies,,,,False,,0,0,0,1125812,10,2023,api_football
2023-09-12,South Africa,DR Congo,1.0,0.0,Friendlies,,,,False,,0,0,0,1119526,10,2023,api_football
2023-09-12,Bahrain,Turkmenistan,1.0,1.0,Friendlies,,,,False,,0,0,0,1119712,10,2023,api_football
2023-09-12,Qatar,Russia,1.0,1.0,Friendlies,,,,False,,0,0,0,1126537,10,2023,api_football
2023-09-12,Iran,Angola,4.0,0.0,Friendlies,,,,False,,0,0,0,1132058,10,2023,api_football
2023-09-12,Azerbaijan,Jordan,2.0,1.0,Friendlies,,,,False,,0,0,0,1012365,10,2023,api_football
2023-09-12,Ghana,Liberia,3.0,1.0,Friendlies,,,,False,,0,0,0,1126538,10,2023,api_football
2023-09-12,Saudi Arabia,South Korea,0.0,1.0,Friendlies,,,,False,,0,0,0,1119708,10,2023,api_football
2023-09-12,Egypt,Tunisia,1.0,3.0,Friendlies,,,,False,,0,0,0,1042721,10,2023,api_football
2023-09-12,Morocco,Burkina Faso,1.0,0.0,Friendlies,,,,False,,0,0,0,1062452,10,2023,api_football
2023-09-12,Scotland,England,1.0,3.0,Friendlies,,,,False,,0,0,0,984806,10,2023,api_football
